SENTENCE_NAME	VIDEO_PATH	SENTENCE	POSE_DIR
005j20-PoLw_10-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/005j20-PoLw_10-5-rgb_front.mp4	I can tell the thickness on the bottom was perfect because I can see this moving through the bottom, alright.	datasets/training_data/train_2D_keypoints/openpose_output/json/005j20-PoLw_10-5-rgb_front
006DXpJ9erw_5-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/006DXpJ9erw_5-5-rgb_front.mp4	Now the headshot is going to cover about that much of your head, its not a full body shot, its more like a Â¾ length shot, you want to have your shoulders in the headshot in order to submit it.	datasets/training_data/train_2D_keypoints/openpose_output/json/006DXpJ9erw_5-5-rgb_front
006DXpJ9erw_7-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/006DXpJ9erw_7-5-rgb_front.mp4	So make sure you find a good photographer, research them on the internet, maybe you know one in your town but make sure its professional.	datasets/training_data/train_2D_keypoints/openpose_output/json/006DXpJ9erw_7-5-rgb_front
006LlgDKKGM_1-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/006LlgDKKGM_1-5-rgb_front.mp4	After watching this video series you are going to understand and have a better idea of what agility is and how to prepare your dog.	datasets/training_data/train_2D_keypoints/openpose_output/json/006LlgDKKGM_1-5-rgb_front
006LlgDKKGM_3-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/006LlgDKKGM_3-5-rgb_front.mp4	By exposing your dogs to these things every day they are going to become a lot less spooked and afraid and in no time will be hitting all of the obstacles on one simple run through.	datasets/training_data/train_2D_keypoints/openpose_output/json/006LlgDKKGM_3-5-rgb_front
00Cal635Wno_0-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Cal635Wno_0-5-rgb_front.mp4	ALLYN CHRISTOPHER: All right, we're getting close.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Cal635Wno_0-5-rgb_front
00Cal635Wno_10-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Cal635Wno_10-5-rgb_front.mp4	It actually goes over here and just sits on, and as you can tell by the fact that this is augered, we're just going to spin it on.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Cal635Wno_10-5-rgb_front
00Cal635Wno_12-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Cal635Wno_12-5-rgb_front.mp4	I'm going to leave it just about a finger's length away from the top of the mast.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Cal635Wno_12-5-rgb_front
00Cal635Wno_2-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Cal635Wno_2-5-rgb_front.mp4	All right.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Cal635Wno_2-5-rgb_front
00DKFksyVnQ_10-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00DKFksyVnQ_10-5-rgb_front.mp4	So, what you can do is actually drop your opacity down to fifty percent and your spread to about sixteen pixels.	datasets/training_data/train_2D_keypoints/openpose_output/json/00DKFksyVnQ_10-5-rgb_front
00DKFksyVnQ_5-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00DKFksyVnQ_5-5-rgb_front.mp4	You want to come down over here to your effects, layer style effects tool, and click.	datasets/training_data/train_2D_keypoints/openpose_output/json/00DKFksyVnQ_5-5-rgb_front
00Fc7cZX1gM_1-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Fc7cZX1gM_1-5-rgb_front.mp4	This is the underlying cause of several different conditions that box turtles can get.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Fc7cZX1gM_1-5-rgb_front
00Fc7cZX1gM_14-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Fc7cZX1gM_14-5-rgb_front.mp4	Added to her daily diet or at every feeding will prevent vitamin A deficiency.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Fc7cZX1gM_14-5-rgb_front
00Fc7cZX1gM_15_16-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Fc7cZX1gM_15_16-5-rgb_front.mp4	Now in her case, I mega-dosed her with vitamin A. I had to receive veterinary care for her. She had to receive a shot of vitamin A, and she also had a fungus growing in her mouth and down her throat which caused her to lose her appetite completely.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Fc7cZX1gM_15_16-5-rgb_front
00Fc7cZX1gM_24-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00Fc7cZX1gM_24-5-rgb_front.mp4	That way I'm sure to not have this issue again.	datasets/training_data/train_2D_keypoints/openpose_output/json/00Fc7cZX1gM_24-5-rgb_front
00T6xK82A7k_14-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00T6xK82A7k_14-5-rgb_front.mp4	Once I have this guy out of the way, I can take and remove my belt.	datasets/training_data/train_2D_keypoints/openpose_output/json/00T6xK82A7k_14-5-rgb_front
00T6xK82A7k_16-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00T6xK82A7k_16-5-rgb_front.mp4	There's one here and there's one here on the bottom.	datasets/training_data/train_2D_keypoints/openpose_output/json/00T6xK82A7k_16-5-rgb_front
00T6xK82A7k_7-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00T6xK82A7k_7-5-rgb_front.mp4	On your particular vehicle, you may not necessarily have to remove a serpentine belt tensioner.	datasets/training_data/train_2D_keypoints/openpose_output/json/00T6xK82A7k_7-5-rgb_front
00T6xK82A7k_8-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00T6xK82A7k_8-5-rgb_front.mp4	However, you may have to remove, say an alternator or an A/C compressor, what I'm going to do is go over with you the general removal procedures for a couple of these devices.	datasets/training_data/train_2D_keypoints/openpose_output/json/00T6xK82A7k_8-5-rgb_front
00YBzfWomz8_1-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00YBzfWomz8_1-5-rgb_front.mp4	Let's go ahead and put some ice in a glass here and measure out one shot of light rum.	datasets/training_data/train_2D_keypoints/openpose_output/json/00YBzfWomz8_1-5-rgb_front
00kppw3aqus_2-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00kppw3aqus_2-3-rgb_front.mp4	But one thing to bare in mind is everybody is different and the kinds of scents people like vary from one person to the next.	datasets/training_data/train_2D_keypoints/openpose_output/json/00kppw3aqus_2-3-rgb_front
00m1mQFF5zo_12-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00m1mQFF5zo_12-3-rgb_front.mp4	It's very, very important that business messages not get dropped through the cracks.	datasets/training_data/train_2D_keypoints/openpose_output/json/00m1mQFF5zo_12-3-rgb_front
00m1mQFF5zo_6-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00m1mQFF5zo_6-3-rgb_front.mp4	Well, how do you make sure it's accurate?	datasets/training_data/train_2D_keypoints/openpose_output/json/00m1mQFF5zo_6-3-rgb_front
00m1mQFF5zo_9-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00m1mQFF5zo_9-3-rgb_front.mp4	Okay, great.	datasets/training_data/train_2D_keypoints/openpose_output/json/00m1mQFF5zo_9-3-rgb_front
00xgNW3M4-4_0-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00xgNW3M4-4_0-3-rgb_front.mp4	Hi this is Yolanda Vanveen from vanveenbulbs.com.	datasets/training_data/train_2D_keypoints/openpose_output/json/00xgNW3M4-4_0-3-rgb_front
00xgNW3M4-4_17-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00xgNW3M4-4_17-3-rgb_front.mp4	But the first crop I usually start in April, May and I give it water, put some water in it and leave it just in a drawer.	datasets/training_data/train_2D_keypoints/openpose_output/json/00xgNW3M4-4_17-3-rgb_front
00xgNW3M4-4_18-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00xgNW3M4-4_18-3-rgb_front.mp4	And then I'll check on it every couple days and eventually the little seed will start growing, and you'll see just a little sprout.	datasets/training_data/train_2D_keypoints/openpose_output/json/00xgNW3M4-4_18-3-rgb_front
00xgNW3M4-4_27-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00xgNW3M4-4_27-3-rgb_front.mp4	I've put them right into the ground before and I didn't even start them ahead of time, and they've grown well.	datasets/training_data/train_2D_keypoints/openpose_output/json/00xgNW3M4-4_27-3-rgb_front
00xgNW3M4-4_28-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/00xgNW3M4-4_28-3-rgb_front.mp4	These came in from the neighbor's yard.	datasets/training_data/train_2D_keypoints/openpose_output/json/00xgNW3M4-4_28-3-rgb_front
01Dnm-s8rNI_3-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01Dnm-s8rNI_3-3-rgb_front.mp4	Doing that particular job, we did not only prenatal care for pregnant women, but we also were able to do Wellness, follow up visits for their babies and infants, up to the age, of about two years of age.	datasets/training_data/train_2D_keypoints/openpose_output/json/01Dnm-s8rNI_3-3-rgb_front
01G_nWgaYAQ_6-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01G_nWgaYAQ_6-3-rgb_front.mp4	So now you can see that there is wrinkles in the corner of his mouth and it always important to put the pieces in the keepers.	datasets/training_data/train_2D_keypoints/openpose_output/json/01G_nWgaYAQ_6-3-rgb_front
01G_nWgaYAQ_9-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01G_nWgaYAQ_9-3-rgb_front.mp4	So I'm going to put that up a couple of holes once again tucking each piece under its keeper.	datasets/training_data/train_2D_keypoints/openpose_output/json/01G_nWgaYAQ_9-3-rgb_front
01KR04fE7Fw_0-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01KR04fE7Fw_0-3-rgb_front.mp4	Hi!	datasets/training_data/train_2D_keypoints/openpose_output/json/01KR04fE7Fw_0-3-rgb_front
01KR04fE7Fw_2-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01KR04fE7Fw_2-3-rgb_front.mp4	I'm soaking my feet in a plain plastic basin with the Epsom salt in bath temperature water.	datasets/training_data/train_2D_keypoints/openpose_output/json/01KR04fE7Fw_2-3-rgb_front
01j1UveqztE_11-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01j1UveqztE_11-3-rgb_front.mp4	I do think that is idea.	datasets/training_data/train_2D_keypoints/openpose_output/json/01j1UveqztE_11-3-rgb_front
01j1UveqztE_6-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01j1UveqztE_6-3-rgb_front.mp4	I designate it as my space.	datasets/training_data/train_2D_keypoints/openpose_output/json/01j1UveqztE_6-3-rgb_front
01j1UveqztE_9-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01j1UveqztE_9-3-rgb_front.mp4	Looking back I don't even know how I got anything done sitting on the couch with people walking around, talking to me, interrupting me.	datasets/training_data/train_2D_keypoints/openpose_output/json/01j1UveqztE_9-3-rgb_front
01m9yM04RwY_1-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01m9yM04RwY_1-3-rgb_front.mp4	And this is going to be served as a martini, up, with no ice.	datasets/training_data/train_2D_keypoints/openpose_output/json/01m9yM04RwY_1-3-rgb_front
01m9yM04RwY_11-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01m9yM04RwY_11-3-rgb_front.mp4	And that'll do it.	datasets/training_data/train_2D_keypoints/openpose_output/json/01m9yM04RwY_11-3-rgb_front
01m9yM04RwY_11_12_13_14_15-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01m9yM04RwY_11_12_13_14_15-3-rgb_front.mp4	And that'll do it. Go ahead and grab your glass. And strainer. And pour it in. Got a nice, pretty green color.	datasets/training_data/train_2D_keypoints/openpose_output/json/01m9yM04RwY_11_12_13_14_15-3-rgb_front
01ucR6XreJw_4-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01ucR6XreJw_4-5-rgb_front.mp4	When you approach the wall, look up, separate the ropes and grab the rope closest the wall.	datasets/training_data/train_2D_keypoints/openpose_output/json/01ucR6XreJw_4-5-rgb_front
01ucR6XreJw_6-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01ucR6XreJw_6-5-rgb_front.mp4	Next, grab the very end of that rope in your right hand.	datasets/training_data/train_2D_keypoints/openpose_output/json/01ucR6XreJw_6-5-rgb_front
01ucR6XreJw_9-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/01ucR6XreJw_9-5-rgb_front.mp4	Double check to make certain that the end of the rope is in the right side of the loop, wrap the rope clock wise around the loop.	datasets/training_data/train_2D_keypoints/openpose_output/json/01ucR6XreJw_9-5-rgb_front
025gAKRCIKY_10-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/025gAKRCIKY_10-3-rgb_front.mp4	It should come straight off, there's other cleaning mediums out there that you can look for too, they have a powder form that should be able to take your paint right off.	datasets/training_data/train_2D_keypoints/openpose_output/json/025gAKRCIKY_10-3-rgb_front
025gAKRCIKY_4-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/025gAKRCIKY_4-3-rgb_front.mp4	You take mineral spirits, the same medium thinner that you are using for your oils.	datasets/training_data/train_2D_keypoints/openpose_output/json/025gAKRCIKY_4-3-rgb_front
028cpYJmYAk_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/028cpYJmYAk_7-8-rgb_front.mp4	Start to draw the heel of your left foot in towards your left hip.	datasets/training_data/train_2D_keypoints/openpose_output/json/028cpYJmYAk_7-8-rgb_front
028cpYJmYAk_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/028cpYJmYAk_8-8-rgb_front.mp4	You can stay here for a breath or two to get a nice long quadricep.	datasets/training_data/train_2D_keypoints/openpose_output/json/028cpYJmYAk_8-8-rgb_front
02CpakICRL4_1-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02CpakICRL4_1-8-rgb_front.mp4	Learning the cross body throw begins with grip the thumb is on the top, and the fingers are on the bottom.	datasets/training_data/train_2D_keypoints/openpose_output/json/02CpakICRL4_1-8-rgb_front
02CpakICRL4_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02CpakICRL4_3-8-rgb_front.mp4	This edge cuts into the air and gives the disc it's lift the arm and follow through point towards the target.	datasets/training_data/train_2D_keypoints/openpose_output/json/02CpakICRL4_3-8-rgb_front
02LnULLXds4_1-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02LnULLXds4_1-8-rgb_front.mp4	And that is the one rule that you really need to remember.	datasets/training_data/train_2D_keypoints/openpose_output/json/02LnULLXds4_1-8-rgb_front
02LnULLXds4_15-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02LnULLXds4_15-8-rgb_front.mp4	This is looking very purple actually.	datasets/training_data/train_2D_keypoints/openpose_output/json/02LnULLXds4_15-8-rgb_front
02LnULLXds4_17-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02LnULLXds4_17-8-rgb_front.mp4	This is, happens something to do A with the fact that the colors are mixed.	datasets/training_data/train_2D_keypoints/openpose_output/json/02LnULLXds4_17-8-rgb_front
02LnULLXds4_18-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02LnULLXds4_18-8-rgb_front.mp4	I mean the blue is straight out of the jar as is the red.	datasets/training_data/train_2D_keypoints/openpose_output/json/02LnULLXds4_18-8-rgb_front
02LnULLXds4_27-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02LnULLXds4_27-8-rgb_front.mp4	There is sort of no more blue, so it becomes more on the orange side.	datasets/training_data/train_2D_keypoints/openpose_output/json/02LnULLXds4_27-8-rgb_front
02LnULLXds4_28-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02LnULLXds4_28-8-rgb_front.mp4	So weather it's a dark or a light color, the fact that it's a mixed color, when it's next to something different.	datasets/training_data/train_2D_keypoints/openpose_output/json/02LnULLXds4_28-8-rgb_front
02M-Xcs3X30_6-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02M-Xcs3X30_6-3-rgb_front.mp4	And that's why I became a security officer.	datasets/training_data/train_2D_keypoints/openpose_output/json/02M-Xcs3X30_6-3-rgb_front
02QGTJlJYnM_1-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02QGTJlJYnM_1-8-rgb_front.mp4	In many times, incidences in my salon I have women that want all the hair off.	datasets/training_data/train_2D_keypoints/openpose_output/json/02QGTJlJYnM_1-8-rgb_front
02QGTJlJYnM_11-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02QGTJlJYnM_11-8-rgb_front.mp4	So this would work on a laser.	datasets/training_data/train_2D_keypoints/openpose_output/json/02QGTJlJYnM_11-8-rgb_front
02QGTJlJYnM_13-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02QGTJlJYnM_13-8-rgb_front.mp4	So she wants electrology.	datasets/training_data/train_2D_keypoints/openpose_output/json/02QGTJlJYnM_13-8-rgb_front
02QGTJlJYnM_21-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02QGTJlJYnM_21-8-rgb_front.mp4	If you measure on the probe how deep it is, so that tells you just how deep your insertion should be.	datasets/training_data/train_2D_keypoints/openpose_output/json/02QGTJlJYnM_21-8-rgb_front
02WRxAwx-Bo_15-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/02WRxAwx-Bo_15-8-rgb_front.mp4	So, in the pan we're going to be heating our four cups of cranberry juice with the cloves, the hint of nutmeg and the cinnamon sticks.	datasets/training_data/train_2D_keypoints/openpose_output/json/02WRxAwx-Bo_15-8-rgb_front
