VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_23	0C_NjyLtHwc_23-8-rgb_front	63.02	64.4	It's stuck in there really good.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_33	0C_NjyLtHwc_33-8-rgb_front	94.54	110.25	And I'm just going to hold the button and just gently slide it down the thread to where it's fitting right there and then I'm going to go look where I have the knot and just go right below the knot and stick it through to the other side.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_41	0C_NjyLtHwc_41-8-rgb_front	132.84	133.38	There you go.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_43	0C_NjyLtHwc_43-8-rgb_front	136.25	141.27	And I like to put it in then turn it over and look at the back side at the same time.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_51	0C_NjyLtHwc_51-8-rgb_front	164.39	165.27	There we go.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_61	0C_NjyLtHwc_61-8-rgb_front	197.59	200.67	Get the needle, just wrap it around.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_71	0C_NjyLtHwc_71-8-rgb_front	234.02	235.6	And now we that button sewn on.
0Ca0Mc1SqpA	0Ca0Mc1SqpA-8-rgb_front	0Ca0Mc1SqpA_1	0Ca0Mc1SqpA_1-8-rgb_front	8.09	12.42	This is a print, a print is a piece of art that has been replicated.
0CecLZXqzZ4	0CecLZXqzZ4-8-rgb_front	0CecLZXqzZ4_5	0CecLZXqzZ4_5-8-rgb_front	38.2	49.6	So I'll set here, I'll have the ball, I'll be dribbling around, I might kick it with my right foot, I might kick it with my left, I might switch it back, I might kick it between my leg and spin it on the defender.
0CecLZXqzZ4	0CecLZXqzZ4-8-rgb_front	0CecLZXqzZ4_7	0CecLZXqzZ4_7-8-rgb_front	57.93	59.94	And that's what they call dribbling.
0CecLZXqzZ4	0CecLZXqzZ4-8-rgb_front	0CecLZXqzZ4_8	0CecLZXqzZ4_8-8-rgb_front	60.1	64.99	Just like in basketball, basketball players use their hands.
0CrEEBjBSTM	0CrEEBjBSTM-3-rgb_front	0CrEEBjBSTM_13	0CrEEBjBSTM_13-3-rgb_front	57.35	60.22	Begin, by just smelling the page.
0CrEEBjBSTM	0CrEEBjBSTM-3-rgb_front	0CrEEBjBSTM_3	0CrEEBjBSTM_3-3-rgb_front	19.81	23.54	For men, choose Details and Esquire.
0DR03wVvqTI	0DR03wVvqTI-8-rgb_front	0DR03wVvqTI_0	0DR03wVvqTI_0-8-rgb_front	0.31	4.58	Today we're going to talk about how to pick out and care for a good celery plant.
0DR03wVvqTI	0DR03wVvqTI-8-rgb_front	0DR03wVvqTI_12	0DR03wVvqTI_12-8-rgb_front	51.12	53.79	You can use any basic fertilizer.
0DR03wVvqTI	0DR03wVvqTI-8-rgb_front	0DR03wVvqTI_2	0DR03wVvqTI_2-8-rgb_front	8.05	10.81	It's got a plant in each little spot for the four pack.
0DR03wVvqTI	0DR03wVvqTI-8-rgb_front	0DR03wVvqTI_20	0DR03wVvqTI_20-8-rgb_front	86.46	93.09	If you're going to put them in the ground you definitely want to use soil, if you're going to put them in a container, use a good potting mix.
0DU7wWLK-QU	0DU7wWLK-QU-8-rgb_front	0DU7wWLK-QU_1	0DU7wWLK-QU_1-8-rgb_front	0.38	6.18	I'm Dr. Eric Sayer from Sayer Family Chiropractic.
0DU7wWLK-QU	0DU7wWLK-QU-8-rgb_front	0DU7wWLK-QU_10	0DU7wWLK-QU_10-8-rgb_front	28.02	28.87	You'll cause other problems.
0Dgty_NNa48	0Dgty_NNa48-5-rgb_front	0Dgty_NNa48_11	0Dgty_NNa48_11-5-rgb_front	89.56	92.03	That is the major conflict.
0Dgty_NNa48	0Dgty_NNa48-5-rgb_front	0Dgty_NNa48_4	0Dgty_NNa48_4-5-rgb_front	25.1	31.17	The major conflict is what is the biggest conflict in the play?
0Dgty_NNa48	0Dgty_NNa48-5-rgb_front	0Dgty_NNa48_6	0Dgty_NNa48_6-5-rgb_front	40.93	53.68	Every play, every movie, every character, has major conflict, which is the big one and a lot of little minor conflicts along the way.
0Dgty_NNa48	0Dgty_NNa48-5-rgb_front	0Dgty_NNa48_9	0Dgty_NNa48_9-5-rgb_front	65.48	76.16	"In ""Equus,"" the major conflict is not that Alan blinded the horses and is in trouble."
0DhJ9bK49RM	0DhJ9bK49RM-8-rgb_front	0DhJ9bK49RM_5	0DhJ9bK49RM_5-8-rgb_front	24.94	29.48	We try not to use anything with any alcohol or any solvent in it.
0Dqrsiqf4pY	0Dqrsiqf4pY-8-rgb_front	0Dqrsiqf4pY_11	0Dqrsiqf4pY_11-8-rgb_front	38.68	41.04	As you jump, you're just going to squeeze your feet together.
0Dqrsiqf4pY	0Dqrsiqf4pY-8-rgb_front	0Dqrsiqf4pY_5	0Dqrsiqf4pY_5-8-rgb_front	13.8	15.8	That's why Michael Jordan can jump so well.
0Dv5umFVqv8	0Dv5umFVqv8-8-rgb_front	0Dv5umFVqv8_3	0Dv5umFVqv8_3-8-rgb_front	12.25	19.29	I recommend that you start with something small, maybe like a garden hose.
0E4mKYwAhOs	0E4mKYwAhOs-8-rgb_front	0E4mKYwAhOs_3	0E4mKYwAhOs_3-8-rgb_front	12.7	12.98	Hi!
0EVlXAX_-vw	0EVlXAX_-vw-11-rgb_front	0EVlXAX_-vw_11	0EVlXAX_-vw_11-11-rgb_front	77.15	99.24	I brought them out just because I thought they'd be fun for you to look at and then give you a little bit more information on what you are looking at when it comes to safety gear and what you can look for to buy when you're ready for the track.
0EVlXAX_-vw	0EVlXAX_-vw-11-rgb_front	0EVlXAX_-vw_9	0EVlXAX_-vw_9-11-rgb_front	51.51	67.35	And that is from wrist to above elbow and from below elbow to shoulder and a full back plate with full leg plate, full knee part on them which means that you have your knee armor.
0EW2ql96Ksc	0EW2ql96Ksc-8-rgb_front	0EW2ql96Ksc_5	0EW2ql96Ksc_5-8-rgb_front	42.4	46.08	Just go a head and make sure that you have marked evenly.
0EW2ql96Ksc	0EW2ql96Ksc-8-rgb_front	0EW2ql96Ksc_7	0EW2ql96Ksc_7-8-rgb_front	59.39	69.28	Now you will go from the top of the shoulder at an angle to the center of the waist measurement or the center of the waist.
0EW2ql96Ksc	0EW2ql96Ksc-8-rgb_front	0EW2ql96Ksc_8	0EW2ql96Ksc_8-8-rgb_front	69.55	72.69	Now this will give you the proper measurement.
0EXgSf1yN-0	0EXgSf1yN-0-8-rgb_front	0EXgSf1yN-0_12	0EXgSf1yN-0_12-8-rgb_front	86.6	89.02	This is your starting point, right here.
0EXgSf1yN-0	0EXgSf1yN-0-8-rgb_front	0EXgSf1yN-0_6	0EXgSf1yN-0_6-8-rgb_front	44.67	47.62	And that's step five when you're beginning the breath stroke.
0EXgSf1yN-0	0EXgSf1yN-0-8-rgb_front	0EXgSf1yN-0_9	0EXgSf1yN-0_9-8-rgb_front	66.37	77.98	So, when you start off doing breath stroke, I showed you how to do your legs, and you want to make sure that your arms are like this under the water.
0E_ELI0D4nA	0E_ELI0D4nA-8-rgb_front	0E_ELI0D4nA_4	0E_ELI0D4nA_4-8-rgb_front	31.35	48.18	We just shake some mulch out in the area, spread it around, because I don't have too many plants right here I can put it down in a fairly thick level.
0E_ELI0D4nA	0E_ELI0D4nA-8-rgb_front	0E_ELI0D4nA_7_8	0E_ELI0D4nA_7_8-8-rgb_front	68.09	91.21	Out here in my back yard I have a liberal supplied of pine needles. Thanks for the pine tree I put over my hedge here these guys are not so much use to here in the north east but I know a lot of people down south are really fond of using my needles and you can even find them in a bag mulch down here.
0EhQlUjX9Q8	0EhQlUjX9Q8-3-rgb_front	0EhQlUjX9Q8_5	0EhQlUjX9Q8_5-3-rgb_front	30.62	38.99	Now, once you are at home what you are going to do is use a blow dryer and blow your hair straight up as far up as you can get it.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_15	0EjXICFqrKo_15-8-rgb_front	69.17	70.44	Press down.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_17	0EjXICFqrKo_17-8-rgb_front	72.37	74.06	Press and lift all the way up.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_18	0EjXICFqrKo_18-8-rgb_front	74.33	75.1	Good again.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_27	0EjXICFqrKo_27-8-rgb_front	90.94	91.83	Bring to the left.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_28	0EjXICFqrKo_28-8-rgb_front	91.98	93.35	Press down all the way.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_37	0EjXICFqrKo_37-8-rgb_front	105.78	106.46	And left.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_38	0EjXICFqrKo_38-8-rgb_front	106.51	108.83	Down through center and down.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_4	0EjXICFqrKo_4-8-rgb_front	46.06	46.37	Same rules apply.
0EjXICFqrKo	0EjXICFqrKo-8-rgb_front	0EjXICFqrKo_45	0EjXICFqrKo_45-8-rgb_front	130.62	134.85	Keeping the shoulders pressed away from the ears and press all the way up.
0Esq_TAc-1Y	0Esq_TAc-1Y-5-rgb_front	0Esq_TAc-1Y_11	0Esq_TAc-1Y_11-5-rgb_front	59.6	67.88	These scissors can be used for trimming around the eyes, trimming around the face, trimming around the feet.
0Esq_TAc-1Y	0Esq_TAc-1Y-5-rgb_front	0Esq_TAc-1Y_13	0Esq_TAc-1Y_13-5-rgb_front	75.3	77.88	They do make left handed scissors.
0Esq_TAc-1Y	0Esq_TAc-1Y-5-rgb_front	0Esq_TAc-1Y_2	0Esq_TAc-1Y_2-5-rgb_front	11.81	14.13	I'm going to show you 2 types.
0Fdg59G2-SI	0Fdg59G2-SI-2-rgb_front	0Fdg59G2-SI_12	0Fdg59G2-SI_12-2-rgb_front	42.5	44.25	It cooks relatively easily and evenly.
0Fdg59G2-SI	0Fdg59G2-SI-2-rgb_front	0Fdg59G2-SI_4	0Fdg59G2-SI_4-2-rgb_front	13.83	22.9	Every country in the world practically grows rice where there's any kind of a warm tropical climate.
0Fdg59G2-SI	0Fdg59G2-SI-2-rgb_front	0Fdg59G2-SI_6	0Fdg59G2-SI_6-2-rgb_front	25.95	30.4	Jasmine rice is a Thai rice.
0Fdg59G2-SI	0Fdg59G2-SI-2-rgb_front	0Fdg59G2-SI_9	0Fdg59G2-SI_9-2-rgb_front	32.72	35.34	It's kind of the, part of the family of sweet rices.
0FrdEk0KBzg	0FrdEk0KBzg-1-rgb_front	0FrdEk0KBzg_0	0FrdEk0KBzg_0-1-rgb_front	0.2	3.74	Hello, I'm Robert Nizza, with the BTI Group, in San Francisco.
0FrdEk0KBzg	0FrdEk0KBzg-1-rgb_front	0FrdEk0KBzg_11	0FrdEk0KBzg_11-1-rgb_front	84.69	97.45	If it's a family lawyer, or a family account that never does business deals, it's exactly like going to a foot doctor, to have brain surgery.
0FrdEk0KBzg	0FrdEk0KBzg-1-rgb_front	0FrdEk0KBzg_13	0FrdEk0KBzg_13-1-rgb_front	102.74	114.89	Number two, would be hiring a business broker, or perhaps an attorney, somebody like that, that has transaction experience, having a contract with that person to represent you.
0FrdEk0KBzg	0FrdEk0KBzg-1-rgb_front	0FrdEk0KBzg_21	0FrdEk0KBzg_21-1-rgb_front	141.35	143.58	Those can go into the package.
0Fs8a5vglXc	0Fs8a5vglXc-8-rgb_front	0Fs8a5vglXc_0	0Fs8a5vglXc_0-8-rgb_front	2.38	5.07	We're going to come into the sidekick.
0Ft9bREx_G0	0Ft9bREx_G0-8-rgb_front	0Ft9bREx_G0_11	0Ft9bREx_G0_11-8-rgb_front	132.75	135.66	Next we'll be talking about the benefits of hot stone.
0Ft9bREx_G0	0Ft9bREx_G0-8-rgb_front	0Ft9bREx_G0_6	0Ft9bREx_G0_6-8-rgb_front	70.28	91.52	The increased heat from the stones and the deep tissue work can further lengthen these tissues making it problematic for after birth when the tissues are trying to shorten.
0Ft9bREx_G0	0Ft9bREx_G0-8-rgb_front	0Ft9bREx_G0_9	0Ft9bREx_G0_9-8-rgb_front	105.57	111.3	And telling you this is helping us educate people about hot stone.
0G41FMDf9bY	0G41FMDf9bY-11-rgb_front	0G41FMDf9bY_4	0G41FMDf9bY_4-11-rgb_front	32.91	55.3	For example, you can be a corporate speaker which would go into the actual corporate offices and you're involved in doing training programs or you're just doing motivational speaking or helping the others raise up their expectations.
0G41FMDf9bY	0G41FMDf9bY-11-rgb_front	0G41FMDf9bY_5	0G41FMDf9bY_5-11-rgb_front	60.8	84.9	The other type is network speaking where you're going to be going into networking mixers and you'll be there and you'll be your keynote speaker and you may have to speak anywhere from 10 minutes to 30 minutes, just depending on the venue that you're working with.
0G41FMDf9bY	0G41FMDf9bY-11-rgb_front	0G41FMDf9bY_6	0G41FMDf9bY_6-11-rgb_front	89.6	97.24	And then you have, of course, associations and clubs and all the other varieties of speaking.
0G41FMDf9bY	0G41FMDf9bY-11-rgb_front	0G41FMDf9bY_7	0G41FMDf9bY_7-11-rgb_front	101.76	129.64	The ultimate in public speaking would be if you're a keynote speaker that travels into a major hotel to where you'll have thousands of people in the audience and you'll be the one on stage that's there to move them through a journey in public speaking.
0G4GGoZBQPo	0G4GGoZBQPo-8-rgb_front	0G4GGoZBQPo_0	0G4GGoZBQPo_0-8-rgb_front	0.32	5.61	Ok. We're going to go ahead and take off the rubber band and we're going to just follow along the line of our part.
0GJk5oID0PA	0GJk5oID0PA-3-rgb_front	0GJk5oID0PA_11	0GJk5oID0PA_11-3-rgb_front	58.11	65.72	If you have a very round face, a v-neck could kind of help take away from that and bring some length down to it.
0GJk5oID0PA	0GJk5oID0PA-3-rgb_front	0GJk5oID0PA_7	0GJk5oID0PA_7-3-rgb_front	35.53	37.37	It goes high up on the neck.
0GJk5oID0PA	0GJk5oID0PA-3-rgb_front	0GJk5oID0PA_8	0GJk5oID0PA_8-3-rgb_front	38.5	47.06	So, these different cuts flatter different types of head shapes, face shapes and bust lines.
0GLi2UAP2CY	0GLi2UAP2CY-8-rgb_front	0GLi2UAP2CY_17	0GLi2UAP2CY_17-8-rgb_front	144.93	148.97	Nothing wrong with an apple, but as you can see, there's lots more we can do.
0GLi2UAP2CY	0GLi2UAP2CY-8-rgb_front	0GLi2UAP2CY_7	0GLi2UAP2CY_7-8-rgb_front	58.56	78.15	There's a supplier for the restaurants, and I will not mention them, and they supply almost every restaurant I've ever been in the back room and I find this company name and it's just not quality.
0GLi2UAP2CY	0GLi2UAP2CY-8-rgb_front	0GLi2UAP2CY_8	0GLi2UAP2CY_8-8-rgb_front	78.7	84.5	You can taste it, and wherever they've cut corners where they could, they did.
0GPQtW2tlvw	0GPQtW2tlvw-8-rgb_front	0GPQtW2tlvw_0	0GPQtW2tlvw_0-8-rgb_front	0.08	2.39	We are getting ready to paint a picture.
0GPQtW2tlvw	0GPQtW2tlvw-8-rgb_front	0GPQtW2tlvw_14	0GPQtW2tlvw_14-8-rgb_front	71.64	76.72	We see them from all different angles, so you have to paint them from all different angles.
0GwSyviALiU	0GwSyviALiU-11-rgb_front	0GwSyviALiU_8	0GwSyviALiU_8-11-rgb_front	105.63	124.46	I'm not having to look at a paper, again, kind of like an impromptu, so I can make really good eye contact and I can also move around.
0Gyur-C_KEo	0Gyur-C_KEo-5-rgb_front	0Gyur-C_KEo_7	0Gyur-C_KEo_7-5-rgb_front	84.93	96.95	The one other time that it's okay to stand and walk around is if you're conducting a wading maneuver and you're taking it very slowly and carefully.
0H0_rY2_6wQ	0H0_rY2_6wQ-5-rgb_front	0H0_rY2_6wQ_10	0H0_rY2_6wQ_10-5-rgb_front	159.96	164.57	They'll actually be able to spot it, and see it a lot better.
0H0_rY2_6wQ	0H0_rY2_6wQ-5-rgb_front	0H0_rY2_6wQ_12	0H0_rY2_6wQ_12-5-rgb_front	170.89	176.96	So now I've shown you how to finish coloring your kite with permanent markers.
0H0_rY2_6wQ	0H0_rY2_6wQ-5-rgb_front	0H0_rY2_6wQ_7	0H0_rY2_6wQ_7-5-rgb_front	104.13	121.25	If you want to make it a little quicker, what you can do is you can take the plastic yourself, and you can make the outline, and have it ready for them, so all they have to do is just come and fill in the colors.
0H0_rY2_6wQ	0H0_rY2_6wQ-5-rgb_front	0H0_rY2_6wQ_8	0H0_rY2_6wQ_8-5-rgb_front	121.33	143.05	So, this step is a key step in the kite making when you're organizing projects for kids, or anybody for that matter, and it helps you really stick to a type of time schedule that meets your needs.
0H60j0VxTaE	0H60j0VxTaE-5-rgb_front	0H60j0VxTaE_0	0H60j0VxTaE_0-5-rgb_front	0.1	14.88	So, if you're going to fence competitively, in a USFA competition, that holds true in the United States, there are some regulations that differ in Europe and other countries, but for USFA this is everything you're going to need.
0H60j0VxTaE	0H60j0VxTaE-5-rgb_front	0H60j0VxTaE_16	0H60j0VxTaE_16-5-rgb_front	119.66	123.31	Again, you want to size your glove properly before ordering.
0H60j0VxTaE	0H60j0VxTaE-5-rgb_front	0H60j0VxTaE_19	0H60j0VxTaE_19-5-rgb_front	137.3	145.3	Your Plastron; you're required extra underarm protection.
0HMTm0ljVl8	0HMTm0ljVl8-5-rgb_front	0HMTm0ljVl8_0	0HMTm0ljVl8_0-5-rgb_front	0.15	1.11	Hi, I'm Kelli.
0HMTm0ljVl8	0HMTm0ljVl8-5-rgb_front	0HMTm0ljVl8_15	0HMTm0ljVl8_15-5-rgb_front	111.08	127.21	And another thing that you can do is use a really good oil-free foundation and oil-absorbing powders as well.
0HMTm0ljVl8	0HMTm0ljVl8-5-rgb_front	0HMTm0ljVl8_2	0HMTm0ljVl8_2-5-rgb_front	10.7	17.27	One of the easiest things that you can do to help with oily skin is actually use a really good hydrator.
0HObK-sd2ds	0HObK-sd2ds-5-rgb_front	0HObK-sd2ds_11	0HObK-sd2ds_11-5-rgb_front	111.01	130.79	You want to clean around your toilet, you want, when people come in, friends, people are going to, this is where your guests are going to go so you want to be sure that your powder room is very clean, toilet is cleaned out.
0HObK-sd2ds	0HObK-sd2ds-5-rgb_front	0HObK-sd2ds_4	0HObK-sd2ds_4-5-rgb_front	17.17	22.9	You want bright lights so people can come in and check their makeup.
0HObK-sd2ds	0HObK-sd2ds-5-rgb_front	0HObK-sd2ds_6	0HObK-sd2ds_6-5-rgb_front	35.13	40.33	You want to be sure that it has the things that you need in a powder room.
0HPNKFjr1KQ	0HPNKFjr1KQ-5-rgb_front	0HPNKFjr1KQ_5	0HPNKFjr1KQ_5-5-rgb_front	59.07	61.75	So, ready golf is a good part of etiquette.
0HR9yZVt2F4	0HR9yZVt2F4-5-rgb_front	0HR9yZVt2F4_2	0HR9yZVt2F4_2-5-rgb_front	16.98	30.33	Feet are going to be hip width apart, slight bend in the elbows, and you want your palm, the back of your hand and your elbow and your wrist to line up.
0HW3SuQbV7g	0HW3SuQbV7g-5-rgb_front	0HW3SuQbV7g_21_22	0HW3SuQbV7g_21_22-5-rgb_front	156.9	167.26	So, there's no need to always throw away every single plant you have just because there's little bit of mold. Mold is not the end of the world.
0HW3SuQbV7g	0HW3SuQbV7g-5-rgb_front	0HW3SuQbV7g_6	0HW3SuQbV7g_6-5-rgb_front	49.58	54.84	So, there are some problems that you can have with bulbs but there are easy solutions.
0HW3SuQbV7g	0HW3SuQbV7g-5-rgb_front	0HW3SuQbV7g_9	0HW3SuQbV7g_9-5-rgb_front	72.85	81.66	So, you enjoy their company while they're here and not take it personally, and there are always more bulbs that you can purchase.
0HfN3Ts0FxQ	0HfN3Ts0FxQ-5-rgb_front	0HfN3Ts0FxQ_0	0HfN3Ts0FxQ_0-5-rgb_front	0.07	13.29	Hi!
0HfN3Ts0FxQ	0HfN3Ts0FxQ-5-rgb_front	0HfN3Ts0FxQ_2	0HfN3Ts0FxQ_2-5-rgb_front	13.7	18.25	Now what we're going to do is we're going to actually bake our squash for a little bit.
0HjhaTfGAdE	0HjhaTfGAdE-5-rgb_front	0HjhaTfGAdE_12	0HjhaTfGAdE_12-5-rgb_front	101.74	126.91	Wolf is pretty prevalent; wolverine is getting pricier, very little trapping of wolverine in this state, so we usually get it from Northern Canada.
0HjhaTfGAdE	0HjhaTfGAdE-5-rgb_front	0HjhaTfGAdE_5	0HjhaTfGAdE_5-5-rgb_front	27.7	45.36	The ruff is sort of that piece that goes around the top of the hood and a ruff will gather close to your face and keep the frost bite off your cheeks and nose.
0HjhaTfGAdE	0HjhaTfGAdE-5-rgb_front	0HjhaTfGAdE_7	0HjhaTfGAdE_7-5-rgb_front	57.78	72.54	This is a really good parka and Linda bought me; this is a Wolverine Double Ruff; wolf on the outside and wolverine closest to your skin.
0HjhaTfGAdE	0HjhaTfGAdE-5-rgb_front	0HjhaTfGAdE_8	0HjhaTfGAdE_8-5-rgb_front	72.69	81.34	The 2 vest pieces of fur to keep frost off your face.
0HrO1O6B2dg	0HrO1O6B2dg-5-rgb_front	0HrO1O6B2dg_2	0HrO1O6B2dg_2-5-rgb_front	8.74	11.38	Now I'm going to be cutting out the garlic.
0I8jUk3Kc2w	0I8jUk3Kc2w-5-rgb_front	0I8jUk3Kc2w_0	0I8jUk3Kc2w_0-5-rgb_front	1.11	20.39	Hi I'm Jessica Meiczinger with Simply Divine Events and I have been planning weddings for over a decade now and today I'm going to talk about how to design ideas for a garden themed wedding reception.
0I8jUk3Kc2w	0I8jUk3Kc2w-5-rgb_front	0I8jUk3Kc2w_2_3	0I8jUk3Kc2w_2_3-5-rgb_front	39.08	68.4	If you go to your specialty baker they can help you out with that. Another idea is to instead of doing a floral centerpiece on your table you can actually do miniature wedding cakes in the center of each table so that way your guests just serve themselves at the end of the dinner or you can do miniature cakes at each place setting.
0I9Ks-BPfDs	0I9Ks-BPfDs-5-rgb_front	0I9Ks-BPfDs_17	0I9Ks-BPfDs_17-5-rgb_front	173.85	194.41	Now, what we do is where I have a mounted, then we can just take a screw and put through each hole and that holds it in place.
0I9Ks-BPfDs	0I9Ks-BPfDs-5-rgb_front	0I9Ks-BPfDs_18	0I9Ks-BPfDs_18-5-rgb_front	195.54	200.3	The only thing we have left to do here is to put our floor board in.
0I9Ks-BPfDs	0I9Ks-BPfDs-5-rgb_front	0I9Ks-BPfDs_5	0I9Ks-BPfDs_5-5-rgb_front	58.77	64.2	So, let me see if I can get it in position here.
0ICZi26jdaQ	0ICZi26jdaQ-5-rgb_front	0ICZi26jdaQ_12	0ICZi26jdaQ_12-5-rgb_front	132.58	135.99	Make sure we can pass the qualification.
0ICZi26jdaQ	0ICZi26jdaQ-5-rgb_front	0ICZi26jdaQ_22	0ICZi26jdaQ_22-5-rgb_front	216.38	230.7	Go to the driving range and make sure that you are up to par, we know our cars and if situations happen that we can handle our cars safely.
